date,pig,path,weight,area
30/08/2021,6,./imagenes/derechos/C2/C2_6_2021-08-30_17_area44282.13933230937_.jpg,28.6,44282.139
30/08/2021,6,./imagenes/derechos/C2/C2_6_2021-08-30_30_area54743.769790420105_.jpg,28.6,54743.769
30/08/2021,6,./imagenes/derechos/C2/C2_6_2021-08-30_46_area45078.02585867381_.jpg,28.6,45078.025
30/08/2021,6,./imagenes/derechos/C2/C2_6_2021-08-30_49_area39053.54864163327_.jpg,28.6,39053.548
30/07/2021,7,./imagenes/derechos/C2/C2_7_2021-07-30_49_area27184.557186251102_.jpg,10.3,27184.557
2/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-02_109_area31407.352737516994_.jpg,12.7,31407.352
4/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-04_47_area26901.742558811206_.jpg,14.1,26901.742
6/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-06_34_area33517.7590697857_.jpg,15.0,33517.759
6/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-06_34_area35197.56819157945_.jpg,15.0,35197.568
6/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-06_41_area36972.244306877685_.jpg,15.0,36972.244
6/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-06_45_area31370.427881294283_.jpg,15.0,31370.427
9/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-09_25_area31942.593743715664_.jpg,17.9,31942.593
9/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-09_33_area27418.10297988929_.jpg,17.9,27418.102
9/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-09_42_area31259.104020372106_.jpg,17.9,31259.104
11/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-11_36_area33631.1098567938_.jpg,18.6,33631.109
11/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-11_48_area40452.15884582891_.jpg,18.6,40452.158
11/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-11_49_area34676.21984078025_.jpg,18.6,34676.219
13/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-13_39_area42436.5434816843_.jpg,19.2,42436.543
13/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-13_57_area42296.95610552785_.jpg,19.2,42296.956
13/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-13_64_area34510.69841622798_.jpg,19.2,34510.698
18/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-18_50_area44300.04462466248_.jpg,22.0,44300.044
18/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-18_51_area37553.40478012858_.jpg,22.0,37553.404
18/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-18_54_area41876.709226571584_.jpg,22.0,41876.709
18/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-18_61_area38472.40484869026_.jpg,22.0,38472.404
20/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-20_35_area53172.40806133656_.jpg,23.7,53172.408
20/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-20_36_area45992.26203215429_.jpg,23.7,45992.262
20/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-20_62_area47008.10073289771_.jpg,23.7,47008.1
23/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-23_41_area52915.9761865457_.jpg,26.3,52915.976
23/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-23_52_area53662.45449732985_.jpg,26.3,53662.454
25/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-25_45_area35468.52786806947_.jpg,28.2,35468.527
25/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-25_50_area52047.440148372385_.jpg,28.2,52047.44
25/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-25_52_area54445.62159893775_.jpg,28.2,54445.621
25/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-25_68_area50767.1136671311_.jpg,28.2,50767.113
27/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-27_22_area51449.00982105647_.jpg,29.7,51449.009
27/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-27_32_area55877.3244673035_.jpg,29.7,55877.324
27/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-27_36_area50806.91364709836_.jpg,29.7,50806.913
30/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-30_34_area58350.34036324478_.jpg,32.0,58350.34
30/08/2021,7,./imagenes/derechos/C2/C2_7_2021-08-30_42_area52082.76788149873_.jpg,32.0,52082.767
1/09/2021,7,./imagenes/derechos/C2/C2_7_2021-09-01_49_area56124.61972303376_.jpg,34.7,56124.619
3/09/2021,7,./imagenes/derechos/C2/C2_7_2021-09-03_28_area58102.923110577314_.jpg,36.3,58102.923
3/09/2021,7,./imagenes/derechos/C2/C2_7_2021-09-03_37_area55171.79186914554_.jpg,36.3,55171.791
3/09/2021,7,./imagenes/derechos/C2/C2_7_2021-09-03_48_area57502.98539969056_.jpg,36.3,57502.985
2/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-02_42_area26342.584524398644_.jpg,11.4,26342.584
6/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-06_28_area29182.833931787045_.jpg,13.3,29182.833
6/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-06_31_area29516.83596252064_.jpg,13.3,29516.835
6/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-06_43_area33694.2840005114_.jpg,13.3,33694.284
6/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-06_45_area33228.70138142539_.jpg,13.3,33228.701
6/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-06_52_area30100.162546901156_.jpg,13.3,30100.162
6/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-06_55_area33325.78247720046_.jpg,13.3,33325.782
9/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-09_32_area29463.845906375744_.jpg,14.2,29463.845
9/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-09_41_area36371.37158645952_.jpg,14.2,36371.371
9/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-09_43_area31236.895630334744_.jpg,14.2,31236.895
11/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-11_42_area33743.276314748706_.jpg,14.7,33743.276
11/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-11_50_area32845.54244049084_.jpg,14.7,32845.542
11/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-11_52_area38891.83777740248_.jpg,14.7,38891.837
13/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-13_56_area38458.46671174977_.jpg,16.4,38458.466
13/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-13_63_area40501.16489196968_.jpg,16.4,40501.164
13/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-13_64_area43086.30234496507_.jpg,16.4,43086.302
18/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-18_34_area41369.699814733416_.jpg,18.9,41369.699
18/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-18_53_area44632.1389732482_.jpg,18.9,44632.138
20/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-20_33_area43620.34498683298_.jpg,21.1,43620.344
20/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-20_35_area43617.709817610135_.jpg,21.1,43617.709
20/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-20_35_area44507.88755552057_.jpg,21.1,44507.887
20/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-20_51_area48261.38405755872_.jpg,21.1,48261.384
20/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-20_52_area42084.73493865422_.jpg,21.1,42084.734
23/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-23_25_area57113.791007968925_.jpg,22.8,57113.791
23/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-23_31_area50598.33118831412_.jpg,22.8,50598.331
23/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-23_32_area50808.4780962292_.jpg,22.8,50808.478
25/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-25_38_area57198.88250992819_.jpg,24.9,57198.882
25/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-25_46_area53797.206549981034_.jpg,24.9,53797.206
25/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-25_47_area53963.993677099745_.jpg,24.9,53963.993
25/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-25_49_area46811.70827126422_.jpg,24.9,46811.708
27/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-27_29_area51973.560368467806_.jpg,26.0,51973.56
27/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-27_48_area49510.024977016066_.jpg,26.0,49510.024
30/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-30_41_area57819.96486204151_.jpg,27.7,57819.964
30/08/2021,8,./imagenes/derechos/C2/C2_8_2021-08-30_48_area58324.562773847574_.jpg,27.7,58324.562
1/09/2021,8,./imagenes/derechos/C2/C2_8_2021-09-01_60_area47589.19859915493_.jpg,29.8,47589.198
28/07/2021,9,./imagenes/derechos/C2/C2_9_2021-07-28_49_area28110.52825473025_.jpg,7.9,28110.528
30/07/2021,9,./imagenes/derechos/C2/C2_9_2021-07-30_40_area30610.61900045456_.jpg,10.1,30610.619
30/07/2021,9,./imagenes/derechos/C2/C2_9_2021-07-30_62_area31844.515974512367_.jpg,10.1,31844.515
30/07/2021,9,./imagenes/derechos/C2/C2_9_2021-07-30_64_area34517.93152181026_.jpg,10.1,34517.931
2/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-02_118_area32770.9281533264_.jpg,11.6,32770.928
2/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-02_57_area34843.94713483193_.jpg,11.6,34843.947
2/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-02_75_area36354.34671940358_.jpg,11.6,36354.346
4/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-04_51_area31060.98427750074_.jpg,11.9,31060.984
4/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-04_51_area35148.68578179119_.jpg,11.9,35148.685
6/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-06_32_area25666.83581254577_.jpg,12.3,25666.835
6/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-06_76_area29647.029432321608_.jpg,12.3,29647.029
9/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-09_24_area32892.57817170559_.jpg,14.7,32892.578
9/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-09_25_area34556.989276175394_.jpg,14.7,34556.989
9/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-09_35_area32426.34411971217_.jpg,14.7,32426.344
9/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-09_43_area33862.93578520001_.jpg,14.7,33862.935
9/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-09_45_area47402.620396846345_.jpg,14.7,47402.62
11/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-11_40_area37958.176796176056_.jpg,16.4,37958.176
11/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-11_45_area46462.61658890108_.jpg,16.4,46462.616
11/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-11_49_area37321.77230504475_.jpg,16.4,37321.772
13/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-13_31_area44254.59712619618_.jpg,16.6,44254.597
13/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-13_54_area48497.104873414224_.jpg,16.6,48497.104
13/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-13_57_area41056.493224177444_.jpg,16.6,41056.493
13/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-13_66_area48006.07065815921_.jpg,16.6,48006.07
18/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-18_40_area50131.500071033624_.jpg,19.4,50131.5
18/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-18_48_area49383.71355399478_.jpg,19.4,49383.713
18/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-18_52_area46342.836460164726_.jpg,19.4,46342.836
20/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-20_21_area48062.848382547745_.jpg,22.0,48062.848
20/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-20_43_area48959.45379269189_.jpg,22.0,48959.453
20/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-20_50_area53372.98843931053_.jpg,22.0,53372.988
23/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-23_32_area53953.24058376378_.jpg,24.7,53953.24
23/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-23_45_area55712.92694311865_.jpg,24.7,55712.926
23/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-23_47_area55027.97407199647_.jpg,24.7,55027.974
25/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-25_43_area58601.92340937447_.jpg,25.8,58601.923
25/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-25_52_area58240.57112123022_.jpg,25.8,58240.571
30/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-30_37_area55253.33160990402_.jpg,30.1,55253.331
30/08/2021,9,./imagenes/derechos/C2/C2_9_2021-08-30_45_area58980.33994554634_.jpg,30.1,58980.339
1/09/2021,9,./imagenes/derechos/C2/C2_9_2021-09-01_38_area54756.88375896603_.jpg,31.7,54756.883
